Num    X        Y        FwhmX    FwhmY    Angle    Mag      Flux      OMC    SNR
565    765.04   1380.8   2.131    1.374    -0.4267  17.605   86.3014   0.595  43.72
566    804.46   578.28   1.909    1.456    -1.134   17.608   86.0401   0.5503 49.65
567    622.71   271.2    1.667    1.655    0.7799   17.611   85.782    0.4089 67.1
568    1359.3   492.63   1.954    1.821    -0.2035  17.617   85.292    0.5759 36.73
569    1443.7   194.19   1.496    0.9281   0.09094  17.618   85.2634   0.6557 82.64
570    1093.8   704.84   1.489    1.404    0.6491   17.62    85.1208   0.7961 45.13
571    483.77   393.77   1.369    1.255    1.015    17.623   84.8147   0.8342 52.19
572    783.84   848.7    2.152    1.979    1.149    17.63    84.3256   1.366  12.79
573    741.24   646.73   1.92     1.409    -0.02717 17.633   84.1002   0.9651 28.41
574    1270     605.7    2.06     1.595    -1.507   17.644   83.2055   2.054  10.89
575    940.98   934.84   2.068    1.914    -1.522   17.654   82.4462   0.496  37.06
576    1271.7   1047.4   2.675    1.685    -0.9833  17.658   82.1522   1.208  13.32
577    548.96   922.36   1.344    1.212    0.2899   17.661   81.9534   2.164  20.52
578    500.56   29.567   1.375    1.351    0.4006   17.661   81.9077   0.4081 95.35
579    565.11   383      1.495    1.335    0.4897   17.662   81.8212   1.078  33.57
580    1381.8   1495.1   1.869    1.429    1.354    17.667   81.4607   0.4243 63.44
581    1031.2   262.75   1.923    1.875    -1.004   17.67    81.2591   0.9674 20.57
582    730.41   984.72   1.682    1.379    0.672    17.677   80.7227   0.8955 34.3
583    1479.8   338.32   1.684    1.181    1.316    17.678   80.6625   1.82   19.67
584    549.71   673.55   3.028    1.791    0.1133   17.679   80.5652   1.723  7.609
585    434.42   634.17   1.981    1.794    1.288    17.68    80.5378   0.7792 25.67
586    1051.3   1148.2   1.432    0.9692   1.516    17.68    80.4995   0.5583 91.7
587    1035.8   919.32   1.724    1.61     -1.551   17.686   80.1021   0.5688 44.78
588    485.3    756.94   2.83     2.003    -0.3868  17.691   79.7108   2.285  5.432
589    178.37   97       1.691    1.227    1.455    17.692   79.6083   0.4329 78.2
590    710.29   679.97   3.992    1.972    -0.7462  17.697   79.2258   1.002  8.867
591    1105.4   1131.7   1.329    1.169    -0.03699 17.7     79.0406   1.001  44.84
592    891.74   407.5    1.853    1.419    1.386    17.706   78.5981   0.5278 49.97
593    910.39   110.01   1.719    1.612    1.383    17.71    78.2985   1.745  14.29
594    21.781   446.94   1.986    1.834    1.41     17.713   78.0891   0.3715 50.94
595    1228     676.48   1.921    1.89     -0.8497  17.715   77.9288   0.3845 49.27
596    660.74   696      1.497    1.495    -0.02174 17.717   77.781    1.402  21.88
597    597.01   585.39   3.629    2.07     1.506    17.72    77.6288   0.6407 14.23
598    930.13   1273.7   1.814    1.174    -0.02889 17.722   77.4691   0.506  63.47
599    1202.7   446.42   2.071    1.987    1.424    17.728   77.0288   0.317  52.1
600    42.66    166.46   1.682    1.135    -1.551   17.729   76.9605   1.5    23.71
601    678.58   1053     1.596    1.177    1.436    17.732   76.7278   0.9784 36.86
602    46.698   475.2    2.058    1.991    1.403    17.735   76.5401   0.3524 46.79
603    678.81   694.25   1.85     1.744    1.531    17.737   76.3724   1.329  15.72
604    340.1    641.2    2.81     2.142    -1.523   17.74    76.1696   3.584  3.116
605    190.15   461.43   1.854    1.536    0.4294   17.741   76.1453   0.3864 61.06
606    1141.4   795.11   1.935    1.606    -0.8387  17.742   76.0402   0.5037 42.89
607    667.42   751.87   2.323    1.75     0.286    17.747   75.6881   1.396  11.77
608    493.98   844.27   2.515    1.436    0.7706   17.748   75.6568   2.75   6.722
609    529.07   942.48   1.507    1.31     0.9595   17.749   75.5414   1.785  18.92
610    1244.1   746.86   1.533    1.06     1.522    17.751   75.4486   0.6158 66.54
611    969.13   564.38   1.733    1.643    0.6892   17.753   75.3009   0.5463 42.72
612    115.39   358.75   1.737    1.6      1.351    17.757   75.0288   0.8278 28.78
613    39.555   159.19   1.826    1.768    -1.336   17.759   74.889    1.712  11.96
614    974.02   1243.8   1.667    1.493    0.9038   17.765   74.4661   0.6365 41.49
615    654.42   710.06   1.719    1.546    1.519    17.768   74.2598   1.83   13.48
616    1141.5   1250.8   1.711    1.282    -1.525   17.769   74.1634   0.4099 72.79
617    961.27   1487.8   1.89     1.147    0.08788  17.769   74.1623   0.6483 46.57
618    881.74   1518.1   1.711    1.67     -0.5162  17.77    74.0743   0.5529 41.4
619    1303.2   447.9    1.44     1.32     -1.519   17.78    73.4193   0.5942 57.36
620    717.05   767.16   2.656    2.245    -0.181   17.782   73.2589   0.9624 11.27
621    1318.3   118.46   1.597    1.054    -1.514   17.783   73.1927   2.643  14.51
622    231.75   292.49   1.908    1.493    -0.4767  17.79    72.7636   0.414  54.44
623    959.38   236.22   1.822    1.17     -1.354   17.802   71.9435   0.5295 56.25
624    476.11   683.28   1.779    1.655    1.134    17.806   71.7036   1.794  11.98
625    801.16   1243.8   1.889    1.501    0.06253  17.807   71.6224   0.3701 60.22
626    1467.1   325.3    1.484    1.395    0.4218   17.811   71.3693   0.3616 84.13
627    1433.3   577.65   1.701    1.519    -1.378   17.812   71.3021   0.5443 44.75
628    1187.3   1165.7   1.876    1.58     0.04834  17.815   71.0971   0.7621 27.78
629    1403.3   448.54   1.647    1.414    1.55     17.815   71.089    0.6884 39.15
630    109.43   63.344   1.829    1.311    -1.571   17.817   70.9677   0.4    65.29
631    1453.3   1306.4   1.438    1.006    -0.00189 17.818   70.918    1.012  42.77
632    462.22   314.37   1.445    1.15     -1.301   17.825   70.431    6.856  5.455
633    1405.4   125.47   1.417    1.108    -1.541   17.829   70.2157   0.3755 105.1
634    621.09   161.87   1.636    1.399    0.1544   17.829   70.1915   0.7614 35.53
635    860.65   671.06   2.004    1.738    1.302    17.833   69.8985   2.787  6.354
636    512      112.22   1.77     1.367    -0.3087  17.835   69.8125   0.5676 44.85
637    916.05   852.63   2.021    1.749    -0.03211 17.837   69.6862   0.611  28.48
638    71.49    287.54   1.631    1.382    0.02619  17.837   69.6834   0.3904 69.89
639    1182.2   373.12   2.109    1.99     -1.483   17.838   69.6147   0.3199 45.76
640    1254.1   522.56   2.014    2.009    -0.0322  17.839   69.532    0.3486 43.5
641    711.49   541.02   2.136    1.743    1.144    17.839   69.5202   1.022  16.13
642    1171.5   1041     1.678    1.191    -0.673   17.84    69.4985   0.5404 56.77
643    1041.1   265.79   2.096    1.981    0.02758  17.842   69.3333   1.279  11.52
644    1437.5   1260.8   2.012    1.062    1.25     17.848   68.9881   0.6013 47.39
645    606.92   881.35   2.525    1.538    0.9801   17.849   68.935    2.961  5.29
646    1280.4   1415.4   1.512    1.397    1.207    17.849   68.8941   0.6387 45.07
647    175.23   456.65   2.108    1.583    -0.0343  17.852   68.7159   0.3907 46.53
648    892.08   1347     1.819    1.134    0.01479  17.852   68.6997   1.612  18.23
649    161.43   573.89   3.435    1.975    -0.7099  17.854   68.6174   0.4185 21.33
650    1383.2   104.22   1.964    1.667    -0.3177  17.86    68.2068   0.3561 51.65
651    353.99   234.17   1.606    1.491    0.9624   17.864   67.9717   0.4476 55.98
652    1229.5   970.03   1.885    1.639    0.2998   17.866   67.8425   0.4584 42.28
653    70.872   731.34   2.414    2.111    -0.2505  17.866   67.8316   0.3552 33.08
654    918.8    534.2    2.299    1.825    -1.246   17.867   67.7484   0.5269 27.05
655    489.06   619.18   2.421    1.467    0.9379   17.868   67.7061   1.037  16.23
656    105.26   462.76   1.309    1.034    -1.521   17.871   67.5004   0.4497 97.88
657    20.797   314.27   1.831    1.675    -0.5149  17.872   67.4791   1.291  15.04
658    978.01   1336.9   1.963    1.898    1.026    17.875   67.3051   2.599  6.134
659    490.81   655.35   2.026    1.523    1.493    17.875   67.2835   1.15   16.74
660    1269.5   106.65   1.909    1.655    -0.8723  17.876   67.1836   0.3716 50.49
661    900.09   676.03   1.789    1.72     0.5614   17.881   66.9176   0.9812 19.55
662    952.43   649.91   1.934    1.648    -1.348   17.884   66.7423   0.5494 33.63
663    721.75   654.63   2.021    1.621    -0.1172  17.886   66.61     1.428  12.56
664    637.53   604.39   2.099    2.049    1.467    17.886   66.6074   3.115  4.388
665    617.64   986.48   1.528    1.424    0.5288   17.893   66.1401   0.9954 26.97
666    177.97   749.22   2.214    1.655    0.1028   17.897   65.9414   0.4915 32.31
667    475.38   664.85   2.22     1.728    1.074    17.898   65.8478   1.06   14.29
668    471.31   298.83   1.522    1.478    0.4323   17.899   65.789    1.291  19.99
669    788.48   659.56   2.497    1.62     1.051    17.903   65.5366   1.016  14.06
670    444.03   1022.6   1.515    1.337    1.368    17.906   65.3613   1.528  18.64
671    1273     30.537   1.704    1.337    1.366    17.906   65.3611   0.4128 61.3
672    769.56   755.61   2.575    1.902    -0.3863  17.909   65.2127   3.594  3.27
673    460.32   248.71   1.6      1.519    0.9773   17.909   65.1926   0.5192 45.59
674    1269.5   628.56   2.253    1.737    -1.307   17.911   65.0697   0.4986 29.43
675    118.45   43.576   1.285    1.218    1.452    17.922   64.4131   0.4555 79.75
676    1482.4   987.63   1.918    1.346    -0.05187 17.924   64.2791   0.4108 53.47
677    697.53   718.36   1.758    1.547    -0.3023  17.926   64.174    7.121  2.924
678    1033.1   654.12   1.749    1.449    -0.04063 17.929   63.9824   0.9391 23.71
679    146.07   315.82   2.017    1.901    -1.119   17.93    63.9654   2.397  6.144
680    1257     190.47   1.87     1.488    -0.04479 17.932   63.8142   0.3242 62.42
681    632.64   636.06   2.277    2.169    0.609    17.938   63.5022   1.996  5.684
682    756.03   589.08   2.15     1.948    0.2921   17.94    63.3706   0.6237 21.4
683    686.26   754.49   1.863    1.627    -0.03691 17.943   63.2105   1.316  13.99
684    779.51   1376.6   2.161    2.138    1.438    17.946   63.0122   0.3929 30.63
685    209.84   91.255   2.094    1.6      -1.523   17.946   62.9995   0.4216 39.36
686    1087.4   598.46   1.687    1.685    -0.2512  17.946   62.9936   0.3801 51.47
687    33.476   601.22   2.291    2.089    0.1259   17.946   62.9909   0.3376 34.41
688    362.89   639.68   1.54     1.389    0.2111   17.952   62.6416   0.7605 33.98
689    318.77   554.75   1.33     1.161    -0.4066  17.953   62.6283   0.5156 69.43
690    1309.1   907.98   1.731    1.601    0.6201   17.953   62.5954   0.3491 57.1
691    349.4    753.9    2.095    1.902    0.4159   17.958   62.3193   1.009  13.68
692    1227.2   1080.8   1.823    1.608    1.498    17.959   62.2397   0.3971 47.19
693    889.61   1322.5   1.784    1.451    1.289    17.964   61.9805   0.5283 40
694    285.78   763.39   2.163    1.991    -0.01522 17.964   61.9773   4.56   2.785
695    923.56   712.09   2.161    1.899    1.231    17.968   61.7273   0.7206 18.42
696    802.61   947.8    2.179    1.858    -0.3671  17.969   61.6995   0.7447 18.06
697    218.84   591.53   1.925    1.603    0.4227   17.971   61.5809   0.8028 21.94
698    736.66   776.3    2.133    1.888    -0.2737  17.971   61.5637   1.635  8.248
699    303.47   374.23   1.374    1.022    -0.7298  17.975   61.3365   0.9843 39.15
700    579.34   451.82   2.934    1.726    -1.18    17.977   61.2306   0.5918 18.03
701    592.62   216.34   1.927    1.738    1.009    17.978   61.2127   0.3284 49.13
702    926.91   1215.8   1.538    1.087    0.189    17.978   61.2075   0.4746 68.09
703    1439.3   134.78   1.997    1.674    0.7429   17.978   61.2029   0.4463 36.2
704    1137.4   823.94   1.638    1.362    -1.44    17.978   61.193    3.149  7.683
705    790.58   725.55   2.117    1.525    0.8964   17.979   61.158    0.9514 17.58
706    1441.4   1383.5   1.4      1.274    1.552    17.979   61.1346   0.3428 88.29
707    1296.6   973.5    1.583    1.393    -0.2122  17.979   61.1167   0.4172 58.61
708    741.46   276.12   2.357    2.12     1.525    17.98    61.0471   1.676  6.433
709    1408.6   369.55   1.437    1.196    0.7123   17.982   60.9785   0.4423 70.78
710    787.14   838.99   1.875    1.247    1.376    17.984   60.8643   1.257  18.28
711    794.03   764.45   2.359    1.533    1.441    17.987   60.7032   1.313  11.28
712    630.59   562.97   1.962    1.768    0.01477  17.991   60.4638   0.6708 22.93
713    738.47   873.79   1.678    1.398    1.35     17.997   60.1461   1.475  15.34
714    788.97   642.7    1.999    1.66     1.289    17.998   60.0826   3.709  4.308
715    1370.6   169.09   1.854    1.425    -1.461   17.998   60.0757   0.3747 53.55
716    549.63   869.9    1.637    1.37     1.438    17.999   59.9944   4.781  4.935
717    256      634.73   2.274    2.126    -0.8598  18       59.9384   0.4782 22.89
718    756.31   349.64   2.006    1.984    0.8435   18.006   59.6047   0.534  24.75
719    1082.7   734.96   1.679    1.087    -1.539   18.008   59.4973   0.5221 55.09
720    1219.8   428.31   2.385    2.275    1.157    18.011   59.3507   2.127  4.537
721    532.45   266.2    1.801    1.583    0.7455   18.011   59.3431   0.4712 38.97
722    687.53   833.65   1.78     1.522    0.857    18.013   59.2269   3.291  5.862
723    754.27   976.44   2.063    1.659    0.8683   18.015   59.1158   3.154  4.832
724    481.21   291.67   1.619    1.498    1.435    18.016   59.0887   1.388  15.5
725    596.89   993.3    1.598    1.298    -1.341   18.019   58.9367   2.375  10.55
726    851.21   355.59   1.894    1.294    0.000790718.024   58.6439   0.3902 54.13
727    302.85   605.34   2.005    1.661    -1.31    18.024   58.6319   0.4405 35.26
728    539.1    421.61   1.942    1.292    0.3068   18.026   58.5519   0.6315 32.63
729    272.27   614.57   1.3      1.111    1.535    18.026   58.5193   0.3713 96.33
730    1120.3   778.87   1.722    1.616    1.188    18.027   58.4857   0.4296 43.16
731    497.86   352.66   3.887    1.274    0.4      18.031   58.2896   0.9289 11.18
732    459.87   574.26   1.655    1.395    -0.9932  18.033   58.153    0.8146 27.28
733    240.3    471.11   1.79     1.58     0.1463   18.033   58.1497   0.7364 24.64
734    1434.4   1521.6   1.819    1.041    1.558    18.034   58.0861   0.4865 55.63
735    490.3    1008.1   1.433    1.237    1.546    18.035   58.0588   1.033  28
736    761.24   635.82   2.001    1.815    1.368    18.036   58        4.097  3.44
737    1171.4   1257.7   1.364    1.353    -0.2372  18.037   57.9455   0.2824 98.14
738    800.72   220.89   1.978    1.686    -0.00581118.038   57.8811   0.4566 33.55
739    264.53   752.6    2.184    2.034    -0.7329  18.041   57.7114   0.3841 29.85
740    417.99   762.03   2.265    1.894    -0.07697 18.046   57.4678   2.275  5.198
741    300.58   574.86   1.789    1.623    1.078    18.048   57.3588   0.6537 26.66
742    129.95   114.87   1.779    1.771    -1.441   18.049   57.2985   0.412  38.96
743    110.09   657.22   2.324    2.093    0.5763   18.05    57.273    0.3472 29.94
744    1251.6   537.99   2.138    1.934    1.393    18.053   57.1249   0.3226 37.79
745    453.71   824.5    1.733    1.68     1.252    18.053   57.1091   1.566  11.06
746    801.24   1449.9   2.11     1.739    0.2683   18.054   57.0467   0.4249 32.3
747    1046.1   875.43   2.133    1.962    0.7413   18.055   57.005    0.3174 37.88
748    66.104   563.61   2.103    1.866    -0.2433  18.056   56.9474   0.4546 28.17
749    255.84   717.68   2.355    1.992    -0.04487 18.057   56.8883   0.9319 11.48
750    158.41   724.46   2.332    1.826    -0.1854  18.059   56.8075   0.4186 28.14
751    1009.6   433.54   2.075    1.875    -0.9254  18.06    56.7542   0.2946 43.71
752    1036.7   603.41   1.994    1.702    0.2052   18.06    56.7153   0.4607 32.01
753    402.27   617.81   1.767    1.751    0.6777   18.067   56.385    1.086  14.81
754    1210.8   270.09   2.114    1.85     1.198    18.07    56.2393   1.169  10.86
755    1333     166.96   1.631    1.094    1.464    18.07    56.2382   0.5455 50.99
756    1023.6   1216.7   1.946    1.525    1.429    18.07    56.2281   1.654  10.11
757    707.81   586.89   1.986    1.378    1.462    18.07    56.2235   3.294  5.505
758    1459.2   522.36   1.338    1.182    -0.1353  18.074   55.9979   0.4972 62.86
759    738.81   245.37   2.17     1.863    1.431    18.075   55.9477   0.435  28.08
760    1419.3   835.26   2.1      1.775    1.252    18.075   55.9379   0.4516 29.32
761    18.458   47.403   2.125    2.099    -0.1873  18.076   55.8924   2.129  5.192
762    915.31   1158.6   1.914    1.569    -1.442   18.076   55.8855   0.7662 21.43
763    1501.9   1048.9   2.166    1.948    0.7634   18.077   55.8302   0.3007 38.83
764    674.25   504.68   2.047    1.671    0.01356  18.078   55.8205   0.5489 26.24
765    716.73   719.18   2.033    1.888    0.5581   18.079   55.7744   2.226  5.761
766    859.44   816.73   2.256    2.092    -1.215   18.08    55.7113   0.3901 26.69
767    391.18   620.1    2.818    1.736    -1.013   18.08    55.706    1.204  8.348
768    183.5    624.4    1.865    1.762    -0.3681  18.081   55.6288   0.4378 34.12
769    910.34   144.12   1.87     1.674    1.494    18.082   55.6114   0.5304 29.56
770    1419.3   673.42   2.197    1.725    -0.5596  18.084   55.5203   0.5038 25.66
771    701.82   333.9    2.098    1.767    0.1233   18.084   55.5196   0.4495 29.4
772    897.78   84.141   1.94     1.193    1.427    18.084   55.5185   0.9348 22.64
773    514.53   617.02   3.136    1.661    0.4695   18.084   55.4845   2.578  3.647
774    341.8    753.34   2.041    1.804    1.404    18.088   55.3113   1.066  12.43
775    118.36   180.37   2.031    1.852    0.172    18.088   55.2946   2.638  4.917
776    1065.7   605.29   2.107    1.968    1.44     18.088   55.2686   0.3089 38.08
777    689.86   991.75   1.555    1.413    0.8355   18.089   55.2616   4.194  5.294
778    384.2    720.51   1.832    1.697    0.3408   18.09    55.1841   1.389  11.28
779    397.8    534.42   1.662    1.265    -1.264   18.091   55.1375   1.057  21.89
780    587.67   638.23   2.038    1.785    1.224    18.093   55.0483   1.567  8.521
781    866.66   1337.6   1.979    1.885    1.378    18.093   55.0479   0.5834 22.33
782    868.55   1371.1   1.41     1.376    0.3987   18.094   54.9917   0.3277 76.33
783    199.83   504.04   2.193    1.935    0.2963   18.094   54.9747   0.3286 34.8
784    713.98   667.44   3.074    1.95     -1.221   18.094   54.9616   1.314  6.161
785    1101.4   741.74   2.153    1.861    0.4501   18.095   54.9245   0.7893 15.32
786    1120.2   1301.9   1.734    1.237    -0.1065  18.096   54.9083   0.5808 38.91
787    1205.4   980.26   1.895    1.773    -0.7921  18.096   54.8843   0.34   42.4
788    251.56   761.91   2.036    1.872    -0.3294  18.097   54.8263   0.9485 13.39
789    362.94   616.92   1.784    1.502    -1.567   18.098   54.7642   0.6806 26.5
790    462.61   752.68   1.675    1.549    -1.282   18.099   54.7279   2.236  8.322
791    628.11   187.31   2.016    1.941    0.8568   18.1     54.6756   0.786  15.69
792    170.87   76.006   2.018    1.782    -0.3345  18.101   54.6478   0.3684 36.41
793    445.49   649.29   2.187    1.775    -1.395   18.101   54.6171   0.9587 12.95
794    123.22   626.78   1.331    1.205    1.364    18.102   54.6039   0.532  56.5
795    829.61   447.76   1.998    1.947    -1.425   18.102   54.6031   0.809  15.31
796    242.38   418.74   1.837    1.542    0.5444   18.102   54.5925   0.4633 36.71
797    1161.6   775.71   2.096    2.053    -0.5191  18.103   54.5308   0.3979 28.12
798    1412.1   439.11   2.245    2.203    0.8408   18.107   54.3269   1.33   7.286
799    549.13   580.16   1.847    1.632    0.7912   18.108   54.2961   1.093  14.54
800    1000.5   759.47   1.983    1.748    1.214    18.109   54.2369   0.6154 22.44
801    628.1    421.58   1.769    1.425    0.305    18.112   54.0738   0.455  41.6
802    574.38   468.03   1.633    1.266    0.3953   18.113   54.0269   1.1    20.95
803    741.12   468.91   1.586    1.45     0.5577   18.118   53.7974   0.5909 34.93
804    280.08   387.69   1.503    1.232    -0.1485  18.118   53.7921   0.5756 44.55
805    1323.7   967.13   2.199    2.01     1.109    18.118   53.7757   0.3177 33.81
806    420.3    720.97   1.768    1.553    0.1481   18.119   53.7587   0.992  17.43
807    675.67   743.63   1.984    1.978    -1.408   18.119   53.7486   1.834  6.59
808    718.95   454.3    1.877    1.653    1.086    18.12    53.7052   0.8958 17.06
809    871.68   74.092   2.107    2.056    0.8869   18.123   53.5513   2.769  3.94
810    531.46   528.17   1.974    1.38     0.4532   18.124   53.4844   3.201  5.414
811    1025.4   577.3    2.162    1.952    -0.00222 18.125   53.4522   0.4821 23.18
812    243.87   434.38   1.731    1.586    0.08608  18.126   53.405    0.4473 38.36
813    960.88   691.03   3.949    1.897    -0.2944  18.126   53.3745   0.702  8.958
814    516.72   843.26   1.974    1.081    -1.537   18.127   53.3383   2.903  7.597
815    800.26   651.77   1.901    1.758    0.188    18.128   53.2992   0.8105 17.36
816    787.78   811.24   2.315    2.122    0.4025   18.13    53.2157   2.182  4.382
817    809.06   862.28   2.295    1.698    1.38     18.132   53.115    1.27   9.473
818    770.57   859.96   1.821    1.789    -0.5904  18.132   53.1138   0.7822 18.39
819    691.7    380.01   2.049    1.524    0.1171   18.133   53.0392   0.6676 22.44
820    282.81   305.95   1.546    1.152    -0.1862  18.134   52.9799   0.628  41.82
821    356.51   714.38   2.081    1.451    -0.01854 18.136   52.9157   0.7362 21
822    1261.6   685.07   2.019    1.884    0.08124  18.137   52.8695   0.3798 32.3
823    574.16   1025.2   1.374    0.9746   0.9593   18.142   52.5911   4.157  8.336
824    450.87   741.96   1.678    1.445    0.1968   18.145   52.4741   1.277  14.96
825    660      1096.7   1.607    1.225    0.8768   18.145   52.4564   0.9575 24.55
826    683.98   560.91   1.891    1.692    1.474    18.146   52.4206   0.8383 17.25
827    973.82   984.6    1.786    1.591    1.488    18.146   52.3985   0.4551 35.76
828    878.74   982.53   1.844    1.807    1.459    18.147   52.3815   0.4161 33.36
829    119.07   458.65   1.815    1.715    -0.8864  18.147   52.367    1.051  14.13
830    542.41   691.18   2.018    1.578    0.08561  18.148   52.3237   1.989  7.289
831    823.13   896.72   2.127    1.759    -1.536   18.149   52.2761   1.821  6.77
832    821.53   282.19   2.464    1.995    1.229    18.15    52.2068   0.9335 10.04
833    1276.4   380.9    1.945    1.411    0.04979  18.151   52.1829   0.4537 36.98
834    782.05   603.03   1.668    1.627    0.07921  18.152   52.1244   0.5263 32.21
835    727.24   862.83   1.598    1.214    0.8461   18.152   52.1071   1.212  19.56
836    599.88   655.92   2.15     1.839    0.1229   18.155   51.9915   1.983  5.852
837    535.27   445.51   1.573    1.48     0.3498   18.156   51.955    1.015  19.39
838    682.27   763.45   1.851    1.802    -1.467   18.156   51.9523   1.578  8.71
839    1090.9   749.45   1.952    1.901    0.8813   18.156   51.9165   0.6918 17.86
840    973.65   1188.7   1.894    1.796    0.1997   18.157   51.8982   0.3554 37.9
841    252.78   709.99   2.075    1.759    0.06816  18.157   51.8964   0.901  13.92
842    291.85   382.19   1.561    1.243    -0.03531 18.158   51.8531   0.5625 41.92
843    450.21   845.13   1.8      1.797    -1.3     18.158   51.8401   2.079  6.803
844    243.49   759.34   2.04     1.664    -0.1323  18.158   51.8251   0.9622 14.01
845    520.81   537.85   1.453    1.264    0.1807   18.159   51.8045   1.086  22.92
846    1357     915.95   2.102    1.493    1.471    18.159   51.7981   0.4491 32.43
847    998.34   643.7    2.024    1.7      0.1605   18.16    51.7576   0.4289 30.95
848    580.94   493.82   1.491    1.259    0.2309   18.164   51.5715   0.6783 35.74
849    317.69   350.14   1.549    1.434    -0.5202  18.164   51.5515   0.6593 31.06
850    867.02   733.89   1.702    1.618    -1.022   18.165   51.5115   0.5271 31.3
851    1244.7   1408.7   1.575    1.427    -0.9892  18.165   51.5053   0.4662 43.38
852    862.21   750.2    2.097    1.544    1.519    18.166   51.463    0.8932 15.71
853    1339.6   1090.7   1.978    1.724    1.458    18.166   51.4399   0.7448 17.87
854    1070.4   842.99   1.616    1.376    1.221    18.168   51.371    0.8608 23.69
855    817.97   856.78   1.41     1.339    -1.141   18.169   51.3196   1.059  22.64
856    713.73   946.87   1.546    1.335    1.101    18.17    51.252    3.376  6.494
857    878.11   111.67   2.02     1.881    -0.4751  18.17    51.2454   0.3971 29.97
858    445.16   180.98   1.878    1.383    -1.545   18.172   51.1578   0.7118 24.42
859    878.5    171.68   2.429    1.951    1.485    18.174   51.0855   0.5777 16.47
860    1228.7   533.27   2.072    1.632    -1.322   18.178   50.9047   1.668  7.967
861    977.33   550.18   1.556    1.555    -1.235   18.178   50.8903   0.5735 32.36
862    611.37   555.59   1.954    1.685    0.2166   18.178   50.8737   1.532  8.897
863    220.09   328.78   1.827    1.602    0.04705  18.179   50.849    0.3969 38.63
864    579.62   908.39   1.569    1.284    1.473    18.181   50.763    1.417  15.69
865    222.28   646.26   2.098    1.59     0.06479  18.181   50.7304   0.5135 26.14
866    947.06   537.17   1.757    1.399    -1.558   18.182   50.691    0.485  37.53
867    63.526   146.07   1.542    1.356    -1.497   18.185   50.571    0.3933 54.29
868    403.92   486.74   1.376    1.276    0.1309   18.187   50.4705   0.9384 27.04
869    702.82   936.92   1.517    1.298    1.142    18.188   50.4154   1.223  18.49
870    643.59   745.2    1.802    1.597    1.362    18.189   50.3791   1.193  12.96
871    701.42   728.73   1.953    1.744    -1.301   18.19    50.3506   3.306  3.946
872    818.6    476.47   1.996    1.659    1.438    18.191   50.2928   1.026  13.06
873    352.14   639.25   2.075    1.482    1.328    18.193   50.1946   0.8612 16.73
874    830.99   494.69   1.873    1.422    1.452    18.193   50.1942   0.7501 22.18
875    521.7    553.8    1.286    1.014    0.5058   18.193   50.1878   0.9348 36.35
876    615.81   592.07   1.955    1.772    0.6889   18.194   50.1567   1.17   10.92
877    818.79   361.17   2.07     1.554    -1.419   18.194   50.1293   0.5878 23.4
878    921.95   495.84   2.092    1.603    -0.00226 18.195   50.1084   1.02   12.93
879    73.338   576.66   2.131    1.566    -0.02791 18.196   50.0607   0.4537 29.18
880    1228.6   1357.1   1.703    1.615    0.3307   18.196   50.0345   0.3955 40.59
881    722.04   530.25   1.951    1.388    1.447    18.2     49.8529   0.7663 21.2
882    594.78   816.55   1.539    1.203    1.276    18.201   49.832    4.427  5.366
883    1078.3   171.04   2.055    1.434    -1.368   18.202   49.7637   0.4098 36.38
884    851.53   301.3    2.15     1.989    1.373    18.202   49.7607   0.4672 21.98
885    81.588   503.71   2.088    2.024    -1.341   18.203   49.733    0.3171 32.75
886    896.04   922.07   1.862    1.474    0.1328   18.203   49.7183   1.159  13.8
887    861.87   771.71   2.013    1.706    -1.533   18.205   49.6515   0.5626 22.69
888    680.57   1065     1.453    1.206    -1.342   18.205   49.6489   0.9813 25.49
889    574.62   675.36   1.903    1.663    -0.132   18.205   49.6434   2.346  5.901
890    127.79   424.53   1.692    1.558    0.6567   18.206   49.5936   0.4466 37.17
891    594.21   480.96   1.775    1.457    0.1501   18.206   49.5779   5.374  3.149
892    521.68   787.37   1.894    1.375    1.285    18.207   49.5628   3.221  5.214
893    956.29   808.85   1.71     1.572    1.435    18.207   49.5508   4.266  3.815
894    851.75   409.07   2.343    1.971    -1.341   18.207   49.5347   0.3955 23.94
895    915.09   1228.5   2.063    1.543    1.28     18.209   49.4724   0.4419 31.02
896    1037.4   1124.5   1.993    1.804    1.095    18.209   49.4615   0.3268 37.16
897    518.12   985.54   2.218    1.443    1.369    18.21    49.434    1.279  10.66
898    867.85   927.4    2.015    1.815    1.261    18.212   49.3264   0.7071 16.84
899    962.79   655.36   2.034    1.895    -0.3796  18.213   49.2736   0.8608 13.11
900    68.059   444.6    2.232    1.817    -0.00196 18.215   49.2076   0.3164 33.85
901    381.62   444.69   1.408    1.271    1.138    18.216   49.1354   0.6053 40.01
902    548.89   571.08   1.539    1.513    0.2312   18.217   49.0912   2.417  7.697
903    460.16   900.29   1.475    1.269    1.547    18.218   49.0323   1.531  15.1
904    502.6    460.92   1.487    1.31     -0.4001  18.219   49.0188   1.369  16.22
905    429.82   694.59   1.773    1.549    -1.461   18.219   49.0101   1.05   15
906    507.21   335.31   1.491    1.246    0.8819   18.22    48.9595   0.5944 39.12
907    758.03   538.65   2.069    1.9      -1.207   18.22    48.9473   0.5134 21.41
